,epochs,k_max,k_min,nModels,seed,train,valid,valid_avg
1386,74,5,2,15,9212,0.17294850440729373,0.49762979273775654,0.42271483432862045
1387,76,5,2,15,9212,0.17030007125406027,0.49194144098832987,0.4223880452630299
1388,78,5,2,15,9212,0.16771785739408854,0.4949079616920254,0.42231165438671153
1389,80,5,2,15,9212,0.16509980278763345,0.49546519112358284,0.42281878766069636
1390,82,5,2,15,9212,0.16164786793295577,0.4971990421710731,0.422348697144651
1391,84,5,2,15,9212,0.16034772455414095,0.4959775704570262,0.4220767220775233
1392,86,5,2,15,9212,0.15776828385056843,0.5014483506572432,0.4214110517454003
1393,88,5,2,15,9212,0.15441494572863848,0.4994606563137071,0.4223664444334354
1394,90,5,2,15,9212,0.15275184167055209,0.4978390023868824,0.4220628874451434
1395,92,5,2,15,9212,0.1494655204232959,0.5031003183322246,0.421837147443635
1396,94,5,2,15,9212,0.1468066256851995,0.505224987103283,0.4230030799257138
1397,96,5,2,15,9212,0.14558466236990247,0.5044724461242566,0.4227088162983108
1398,98,5,2,15,9212,0.14228098262680597,0.5048545236879337,0.4233537109741533
1399,100,5,2,15,9212,0.14087349933783197,0.5066932201684868,0.42270514447921026
1400,22,5,2,16,9213,0.28341695191110916,0.47933122079899404,0.4304397069423207
1401,24,5,2,16,9213,0.2775041681368029,0.4793793943675319,0.42958007815628824
1402,26,5,2,16,9213,0.2717398394435124,0.4776568828676944,0.42895046401303266
1403,28,5,2,16,9213,0.26533291852591906,0.48067195541628593,0.42754533742472395
1404,30,5,2,16,9213,0.25963796510752357,0.483149752790023,0.4269269025335815
1405,32,5,2,16,9213,0.2553254553550623,0.4829648038263239,0.42668385129101966
1406,34,5,2,16,9213,0.25026699523289664,0.4819532323286112,0.4262721164474538
1407,36,5,2,16,9213,0.24254457583000744,0.48343009619864763,0.4258296607495143
1408,38,5,2,16,9213,0.24072808951584745,0.48281778992147617,0.4256553346125419
1409,40,5,2,16,9213,0.23626992011372144,0.48302180602662137,0.4244993342274117
1410,42,5,2,16,9213,0.23090684717421267,0.4832971499495844,0.4244728837349879
1411,44,5,2,16,9213,0.22507540203771106,0.48774555754354376,0.4241192452948499
1412,46,5,2,16,9213,0.22367104074190144,0.49038215922172773,0.4235780003339856
1413,48,5,2,16,9213,0.218760048852113,0.49153970494379934,0.42355625801967156
1414,50,5,2,16,9213,0.21346657550944842,0.49228479950784804,0.4228479710125778
1415,52,5,2,16,9213,0.21107935839517192,0.49137191559427795,0.42235586267253855
1416,54,5,2,16,9213,0.20791388408601352,0.494666299975902,0.4226397831255137
1417,56,5,2,16,9213,0.203931844480837,0.49073562596192316,0.4229879500656621
1418,58,5,2,16,9213,0.19929731793241728,0.49184689172979973,0.42233605509311695
1419,60,5,2,16,9213,0.1981350576111831,0.4973403008525593,0.42258245590000726
1420,62,5,2,16,9213,0.19416782892971435,0.4958006785711996,0.4223551364034772
1421,64,5,2,16,9213,0.19019176558891218,0.49980872058713527,0.4227760183981122
1422,66,5,2,16,9213,0.18694160280033092,0.49825441538281745,0.42195126866945715
1423,68,5,2,16,9213,0.18464055405254046,0.5029512572963903,0.42271444791718155
1424,70,5,2,16,9213,0.17990624739876218,0.5024166432804036,0.42230159399610007
1425,72,5,2,16,9213,0.17743769435671441,0.506797960153921,0.4223979525169328
1426,74,5,2,16,9213,0.175248029014846,0.5068400500391419,0.42264264724835576
1427,76,5,2,16,9213,0.17073153923374562,0.510073805963196,0.4223023705750157
1428,78,5,2,16,9213,0.16598229756990665,0.5102375822708912,0.42213372696224916
1429,80,5,2,16,9213,0.16405936610909377,0.5093658596466417,0.422597807503276
1430,82,5,2,16,9213,0.1595054285670918,0.5133947029509863,0.4221289062903061
1431,84,5,2,16,9213,0.1606254005233893,0.5119447793989277,0.4217430154941462
1432,86,5,2,16,9213,0.15878450522477724,0.5111283913041722,0.4212007661310658
1433,88,5,2,16,9213,0.154679040769891,0.5169626327087125,0.422098049239121
1434,90,5,2,16,9213,0.15193048436158144,0.515260597317519,0.4216218343170989
1435,92,5,2,16,9213,0.15064812032033484,0.5159513941910651,0.4214451495607868
1436,94,5,2,16,9213,0.14688097654692867,0.5150086061150184,0.42245391051800707
1437,96,5,2,16,9213,0.14632824846305265,0.5136995082224357,0.42206004501972705
1438,98,5,2,16,9213,0.14331370825822093,0.5159306947051013,0.42285713968287375
1439,100,5,2,16,9213,0.14183433944122958,0.5193451321146876,0.42224544989182317
1440,22,5,2,17,9214,0.27779639495024927,0.47540161735951375,0.43011964215420695
1441,24,5,2,17,9214,0.27197000205382316,0.4771492397547576,0.4293548664688103
1442,26,5,2,17,9214,0.26528018924103774,0.4755814020557828,0.4286969457286025
1443,28,5,2,17,9214,0.2593566116969181,0.4741901354900234,0.4272026695773826
1444,30,5,2,17,9214,0.2541284575213125,0.47750683978746034,0.4265970991187052
1445,32,5,2,17,9214,0.24900358271884088,0.47874336941154794,0.4264205906691354
1446,34,5,2,17,9214,0.24312719596447763,0.4778381453013654,0.4259668202457275
1447,36,5,2,17,9214,0.2400656038026342,0.48076512178852626,0.4255095650863966
1448,38,5,2,17,9214,0.23592526120908555,0.4806962658676232,0.4253170791093629
1449,40,5,2,17,9214,0.22953915552943294,0.4828785021185546,0.4242842984858205
1450,42,5,2,17,9214,0.22539441582267639,0.4851580947872601,0.42417248988656797
1451,44,5,2,17,9214,0.22112194468516908,0.48248559266157354,0.4237053292931547
1452,46,5,2,17,9214,0.21868654378563754,0.48294113257302723,0.4232519350626182
1453,48,5,2,17,9214,0.21313411423609605,0.4850088377390791,0.4232487654424867
1454,50,5,2,17,9214,0.21058381183113994,0.4890275455039412,0.4226188187204613
1455,52,5,2,17,9214,0.20601785558124694,0.4895995022886411,0.42218398703114324
1456,54,5,2,17,9214,0.20257774474370896,0.4906029434124185,0.42247751979129594
1457,56,5,2,17,9214,0.19927216332872105,0.49129093481838587,0.4226793698946179
1458,58,5,2,17,9214,0.19754054042967287,0.49108859630110413,0.4221492659459446
1459,60,5,2,17,9214,0.19184988238899892,0.494756739706994,0.4223495390295051
1460,62,5,2,17,9214,0.18870425354132886,0.4933990584045578,0.42214460889560773
1461,64,5,2,17,9214,0.18445348039736792,0.49529935235595307,0.4224677509537053
1462,66,5,2,17,9214,0.18256752606219,0.49436974322174054,0.42174717687874375
1463,68,5,2,17,9214,0.18001410597322626,0.4968899199689441,0.422428123396381
1464,70,5,2,17,9214,0.17689851614178267,0.49739400781319903,0.4220443962527031
1465,72,5,2,17,9214,0.17318072848281615,0.5006394687304467,0.4221962865032363
1466,74,5,2,17,9214,0.17056799161661906,0.5018603645052767,0.4223548530479113
1467,76,5,2,17,9214,0.1669307114727321,0.500694721510684,0.4219188258080328
1468,78,5,2,17,9214,0.16671114718594007,0.5010048235432897,0.42189341880948533
1469,80,5,2,17,9214,0.16167020671524854,0.5065892972731649,0.4223705619194213
1470,82,5,2,17,9214,0.16012732867253066,0.5026499961946215,0.4218476068112709
1471,84,5,2,17,9214,0.15867823261823694,0.5087926572084932,0.42164984011093154
1472,86,5,2,17,9214,0.1570697581468163,0.5074966950988101,0.42091562228620644
1473,88,5,2,17,9214,0.15260386999073808,0.5114098188450339,0.421944384857774
1474,90,5,2,17,9214,0.15061390361239985,0.5078093049620725,0.4212676163339084
1475,92,5,2,17,9214,0.1465950813461114,0.5066121599908064,0.42096794795702347
1476,94,5,2,17,9214,0.14520923355546594,0.5162905238365545,0.4223234190687501
1477,96,5,2,17,9214,0.14284425386536245,0.5148371330276816,0.42166336055057435
1478,98,5,2,17,9214,0.14152996731226153,0.5124816400483247,0.422478774368213
1479,100,5,2,17,9214,0.13768153244365716,0.5184708617414275,0.42195354170821137
1480,22,5,2,18,9215,0.2725418843426331,0.467505205880943,0.4297304698351225
1481,24,5,2,18,9215,0.26334981202988805,0.4710123043388742,0.42900869965683575
1482,26,5,2,18,9215,0.2596108478196692,0.47131860978911594,0.42834228903045685
1483,28,5,2,18,9215,0.25350263731457706,0.472156455291454,0.42692743957001145
1484,30,5,2,18,9215,0.24631324531271495,0.47018390199909466,0.42622042637352325
1485,32,5,2,18,9215,0.243548486210645,0.47157111290725046,0.42606853186388344
1486,34,5,2,18,9215,0.23763253158943898,0.47402435449042046,0.4257712182977006
1487,36,5,2,18,9215,0.2339529738778356,0.48015240760845174,0.42545455681588445
1488,38,5,2,18,9215,0.22572562431980134,0.47657425699189626,0.4249619049063939
1489,40,5,2,18,9215,0.22365781675510912,0.4785044604468251,0.42406538528116744
1490,42,5,2,18,9215,0.21853855615587545,0.4784420545958406,0.4239008369206305
1491,44,5,2,18,9215,0.21390775396053344,0.4791461218782276,0.42348562021346653
1492,46,5,2,18,9215,0.20964044793633135,0.47882870952077256,0.4229852098243442
1493,48,5,2,18,9215,0.20625023873961087,0.48270218692156297,0.4230074038120869
1494,50,5,2,18,9215,0.20059140225429317,0.48354089531316696,0.42232247688804214
1495,52,5,2,18,9215,0.198124247722761,0.4861354941173799,0.4219881335203981
1496,54,5,2,18,9215,0.1962909496784911,0.4881090286100008,0.4223387223037118
1497,56,5,2,18,9215,0.19177342120419189,0.48797095716659783,0.4224447351951452
1498,58,5,2,18,9215,0.18686729061586796,0.48924143299852313,0.4219579629465428
1499,60,5,2,18,9215,0.1843567469754493,0.48640618174344635,0.4219450949505268
1500,62,5,2,18,9215,0.18095094712712828,0.4866335568609886,0.4217277778922864
1501,64,5,2,18,9215,0.1766095491939553,0.489349711284941,0.4220537990532359
1502,66,5,2,18,9215,0.17493646468905585,0.49367895977074955,0.42151776719916234
1503,68,5,2,18,9215,0.17223670667226065,0.49277160931858943,0.42225530566402425
1504,70,5,2,18,9215,0.17037833845829933,0.4929293484275369,0.4216484918376129
1505,72,5,2,18,9215,0.16654065187215913,0.492081872117501,0.42177954433284637
1506,74,5,2,18,9215,0.1605654776849784,0.4957909292157625,0.42211297345708787
1507,76,5,2,18,9215,0.1575913644979633,0.5036305529160456,0.4218095481960591
1508,78,5,2,18,9215,0.1559180663567665,0.5015644770562807,0.42190719720082487
1509,80,5,2,18,9215,0.15214490568650946,0.4983641560187829,0.4220224396467554
1510,82,5,2,18,9215,0.1508478198502234,0.5016480625947168,0.4216647438484052
1511,84,5,2,18,9215,0.14737929133428104,0.5057720935128247,0.4216187465237986
1512,86,5,2,18,9215,0.14588821075355585,0.5017483989230305,0.4207848945118422
1513,88,5,2,18,9215,0.14185423266794783,0.5081963464106088,0.42203622250922046
1514,90,5,2,18,9215,0.14009172698846528,0.5106281339838566,0.4213173385509359
1515,92,5,2,18,9215,0.13605180958998273,0.5089148928136414,0.42094783285799
1516,94,5,2,18,9215,0.1364940342742502,0.5148988146658245,0.42234106152518236
1517,96,5,2,18,9215,0.1325968457847783,0.5118975698460049,0.4215039377225133
1518,98,5,2,18,9215,0.1290632544841136,0.5181665878914844,0.4225206217183824
1519,100,5,2,18,9215,0.12767441268055274,0.5135364095811928,0.42159070363491685
1520,22,5,2,19,9216,0.2710110728829988,0.47766630585733183,0.42959422623565163
1521,24,5,2,19,9216,0.26695065428772,0.4802436840689808,0.42891292139384607
1522,26,5,2,19,9216,0.2592459848069899,0.4775828739935098,0.4280930688878831
1523,28,5,2,19,9216,0.2541280086620547,0.47674030886050706,0.4267130772875549
1524,30,5,2,19,9216,0.24878921275817042,0.4769758790965929,0.4259641082105594
1525,32,5,2,19,9216,0.24276065037162878,0.4789843843959712,0.42571627757306557
1526,34,5,2,19,9216,0.2372130885225356,0.47902645092798085,0.42544198980730585
1527,36,5,2,19,9216,0.23412081466765938,0.4808460910533555,0.4252064842940012
1528,38,5,2,19,9216,0.2274078138748654,0.4792301764049191,0.4245475549706309
1529,40,5,2,19,9216,0.2238513484514161,0.4826561145496128,0.4238159188191633
1530,42,5,2,19,9216,0.22031410873722637,0.4824540514460386,0.42358060662027125
1531,44,5,2,19,9216,0.21456065935702665,0.4850608495321086,0.42335543501315237
1532,46,5,2,19,9216,0.21124702178087693,0.48229791071838773,0.42266566996014643
1533,48,5,2,19,9216,0.20696362493978263,0.48606843420797186,0.422775190155794
1534,50,5,2,19,9216,0.2046723168901401,0.4877438216527388,0.42201134807218343
1535,52,5,2,19,9216,0.1983860870033352,0.48787885569490924,0.42176396398293026
1536,54,5,2,19,9216,0.19734879576542416,0.48750370377493174,0.4220311529934845
1537,56,5,2,19,9216,0.19149868021417438,0.48819892663207165,0.42216904467801475
1538,58,5,2,19,9216,0.1885776021969576,0.4887739427696735,0.42169455216585366
1539,60,5,2,19,9216,0.1823678002893609,0.49140837950189026,0.42161321740067037
1540,62,5,2,19,9216,0.1795519578933719,0.49342101396792626,0.4213291652896453
1541,64,5,2,19,9216,0.17766951472455372,0.4963118651114261,0.42162928539144734
1542,66,5,2,19,9216,0.17386340004773382,0.49947983708309446,0.4213349321130419
1543,68,5,2,19,9216,0.1718962485571181,0.4978960036319072,0.4220557430769918
1544,70,5,2,19,9216,0.16748726049551796,0.5012467733156377,0.421304257884338
1545,72,5,2,19,9216,0.16406289117100267,0.503689381042456,0.4215882181090211
1546,74,5,2,19,9216,0.1641175759723341,0.502791577440425,0.4218033885262475
1547,76,5,2,19,9216,0.16184266164717556,0.49914446593618933,0.421250418576373
1548,78,5,2,19,9216,0.15564517062184294,0.5066072195522553,0.4216488682090297
1549,80,5,2,19,9216,0.1537540230930759,0.5038846643818586,0.4215970240278431
1550,82,5,2,19,9216,0.15158018372915436,0.5072972624157469,0.42147206813548255
1551,84,5,2,19,9216,0.1489392178273204,0.5069862756006245,0.421393221962904
1552,86,5,2,19,9216,0.14651839132399583,0.511241291473447,0.4205732762090451
1553,88,5,2,19,9216,0.14540772588398693,0.5093858469106035,0.42176849739437416
1554,90,5,2,19,9216,0.14237641360863443,0.5136816724077965,0.42116070973775727
1555,92,5,2,19,9216,0.13941887864854158,0.5151826710528358,0.42091082032619687
1556,94,5,2,19,9216,0.13641897420196453,0.5156075680126283,0.42223267536145215
1557,96,5,2,19,9216,0.13483185453096072,0.5174307537375956,0.42126696537381525
1558,98,5,2,19,9216,0.13111168195347592,0.5194967614582443,0.4221198488802631
1559,100,5,2,19,9216,0.13114654154466746,0.5215577243110522,0.4213187706840113
1560,22,5,2,20,9217,0.28851537020360685,0.47694876134532704,0.4293037900092011
1561,24,5,2,20,9217,0.2813012882189261,0.4788004973112274,0.42860231991403397
1562,26,5,2,20,9217,0.275317646598147,0.4801729441053085,0.4277963489245923
1563,28,5,2,20,9217,0.26912992155121096,0.4803408934257776,0.42651726805352774
1564,30,5,2,20,9217,0.26421345170916416,0.47997466913454573,0.42572075367921675
1565,32,5,2,20,9217,0.2586108703732951,0.4798801170792234,0.4253098614773896
1566,34,5,2,20,9217,0.2536838128076273,0.48136690967627843,0.4251141550197571
1567,36,5,2,20,9217,0.24781642208922053,0.4791231642745156,0.42466463192351656
1568,38,5,2,20,9217,0.24458224516675722,0.4820530569690076,0.42421777761839463
1569,40,5,2,20,9217,0.2424530920681636,0.4824536796099788,0.4234524292310306
1570,42,5,2,20,9217,0.23697348768681648,0.4838899361755407,0.4232252346105122
1571,44,5,2,20,9217,0.23366441313813222,0.4867140207288222,0.4230350447100802
1572,46,5,2,20,9217,0.2283458006475096,0.4858146112613964,0.42230341857445025
1573,48,5,2,20,9217,0.2240267336944605,0.487290410378891,0.4223332375921118
1574,50,5,2,20,9217,0.22212039507192483,0.4893497458309352,0.4216435092827211
1575,52,5,2,20,9217,0.21510148624794384,0.488145038837385,0.4213624069580017
1576,54,5,2,20,9217,0.21292296861045112,0.4903329215987103,0.421580265428908
1577,56,5,2,20,9217,0.21063870334029008,0.48582057699447334,0.42162028004175656
1578,58,5,2,20,9217,0.20687434290084036,0.49046973829773866,0.42131102090606676
1579,60,5,2,20,9217,0.20288950931682775,0.49102357987181205,0.42115429609677874
1580,62,5,2,20,9217,0.1984737322015187,0.4940959473954408,0.4207905463396599
1581,64,5,2,20,9217,0.19456020425181622,0.4936958950017235,0.42112672970934856
1582,66,5,2,20,9217,0.19333654577831705,0.49345868850370533,0.42091240014289505
1583,68,5,2,20,9217,0.18920881567674475,0.49941982474322477,0.4216171469880752
1584,70,5,2,20,9217,0.1864219523935353,0.49662269481068483,0.42088669285948244
1585,72,5,2,20,9217,0.18404856932647667,0.49906743081896454,0.42116433101865486
1586,74,5,2,20,9217,0.18037737652462468,0.5020049768307108,0.42134826546523757
1587,76,5,2,20,9217,0.178327418804578,0.5041385792340295,0.42082697928298196
1588,78,5,2,20,9217,0.17459966749688152,0.5030558022799957,0.4211358771255416
1589,80,5,2,20,9217,0.17243499078274666,0.5059567128299038,0.4211363942402287
1590,82,5,2,20,9217,0.16909002329667855,0.506784397827062,0.4211272593180697
1591,84,5,2,20,9217,0.16763978735826002,0.5093966899755737,0.4210570338377895
1592,86,5,2,20,9217,0.16324581656356124,0.5063959893909896,0.4201728540981823
1593,88,5,2,20,9217,0.15985527360739243,0.5046424788450058,0.4210443614079638
1594,90,5,2,20,9217,0.1599947238134027,0.5090067419482104,0.4206240780998639
1595,92,5,2,20,9217,0.15723529667971423,0.5123434840003541,0.4204913592825011
1596,94,5,2,20,9217,0.15603414400917884,0.5143251658892658,0.421702217141423
1597,96,5,2,20,9217,0.15025889859326566,0.5132118083623154,0.42066304554772765
1598,98,5,2,20,9217,0.14917453070190537,0.5202597229618844,0.42175391866046574
1599,100,5,2,20,9217,0.14697360357565564,0.5163797904625548,0.4208691338233244
